,Tahun,Comments,preprocessed,tokenize_text,label,score
1697,2024,Kata nya bagi bagi aku kok anggak kebagi bismillah di beliin pulsa 500 nih no hp ku 083895589408 kartu ku AXISnet bismilah,nya anggak bagi bismillah belikan pulsa nih no hp ku kartu ku axisnet bismilah,"['nya', 'anggak', 'bagi', 'bismillah', 'belikan', 'pulsa', 'nih', 'no', 'hp', 'ku', 'kartu', 'ku', 'axisnet', 'bismilah']",negatif,-2
1698,2024,"  tanpa adanya energi,apa bisa mereka memahami apa ynag dipelajari?,semua orang ga kayak anda,bisa makan setiap harinya",energi paham ynag ajar orang kayak makan hari,"['energi', 'paham', 'ynag', 'ajar', 'orang', 'kayak', 'makan', 'hari']",negatif,-2
1699,2024,iya kok kak wili pilih kasih soal anak 16 itu kalo kk wili sama anak yang viral video yang goyang nasi padang lang sung dikasih,iya kak wili pilih kasih anak kalo wili anak viral video goyang nasi padang lang sung kasih,"['iya', 'kak', 'wili', 'pilih', 'kasih', 'anak', 'kalo', 'wili', 'anak', 'viral', 'video', 'goyang', 'nasi', 'padang', 'lang', 'sung', 'kasih']",negatif,-2
1700,2024,Beneran kah?,benar kah,"['benar', 'kah']",negatif,-2
1701,2024,"  katolik wajib ke vatikan, yerusalem, bethlehem, dan nazareth.",katolik wajib vatikan yerusalem bethlehem nazareth,"['katolik', 'wajib', 'vatikan', 'yerusalem', 'bethlehem', 'nazareth']",negatif,-2
1702,2024,Blom pernah kebagian,bagi,['bagi'],negatif,-2
1703,2024,Bisa dong ka bagiin SMA aku sedikit aj..itung" sedekah..biar tmbah rejekinya,kak bagi itung sedekah biar rejekinya,"['kak', 'bagi', 'itung', 'sedekah', 'biar', 'rejekinya']",negatif,-2
1704,2024,Keren ??????sukses di usia muda,keren wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati sukses usia muda,"['keren', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'sukses', 'usia', 'muda']",negatif,-2
1705,2024,"ingin lanjutin ngonten, tapi laptopnya sudah tidak support..??????  ",lanjut ngonten laptop support wajah menang wajah menang wajah menang,"['lanjut', 'ngonten', 'laptop', 'support', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-2
1706,2024,"  yups betul, ga ada orang sukses diumur 20an kalo dari nol,kecuali udh dapet previllage dari orang tuanya.",yups orang sukses umur an kalo nol kecuali previllage orang tua,"['yups', 'orang', 'sukses', 'umur', 'an', 'kalo', 'nol', 'kecuali', 'previllage', 'orang', 'tua']",negatif,-2
1707,2023,Abang willy ibu dong buat modal,abang willy modal,"['abang', 'willy', 'modal']",negatif,-1
1708,2023,Mau juga dong kak buat beli motor,kak beli motor,"['kak', 'beli', 'motor']",negatif,-1
1709,2023,Willie kpn sich AQ dpt bantuan drmu,willie sih bantu drmu,"['willie', 'sih', 'bantu', 'drmu']",negatif,-1
1710,2023,Tetap jd orang yg baik iy kak??,orang iya kak wajah senyum lebar mata hati,"['orang', 'iya', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
1711,2023,Aku liatnya mewekkkk terharuuu pasti bapknya senang,lihat mewek haru bapknya senang,"['lihat', 'mewek', 'haru', 'bapknya', 'senang']",negatif,-1
1712,2023,Keinget bapak saya bang wil??,bang wil wajah menang,"['bang', 'wil', 'wajah', 'menang']",negatif,-1
1713,2023,"Mantaf kak Willie, indahnya berbagi",mantaf kak willie indah bagi,"['mantaf', 'kak', 'willie', 'indah', 'bagi']",negatif,-1
1714,2023,Kak wili aku mau beli zx 25R gk kesampaian kak???,kak wili beli zx r kak,"['kak', 'wili', 'beli', 'zx', 'r', 'kak']",negatif,-1
1715,2023,Kapan nikahnya kak wil,nikah kak wil,"['nikah', 'kak', 'wil']",negatif,-1
1716,2023,"Baperrr ,, aku yg udah punya anak aja gak perna serom ????antis ini",bawa asa anak serom wajah memelas wajah memelas antis,"['bawa', 'asa', 'anak', 'serom', 'wajah', 'memelas', 'wajah', 'memelas', 'antis']",negatif,-1
1717,2023,Kapan iya kita di kasih hadiah ma ko willie  Ci vilme  yg mau like  di sini??????????,iya kasih hadiah willie ci vilme like lipat tangan wajah beri cium jauh,"['iya', 'kasih', 'hadiah', 'willie', 'ci', 'vilme', 'like', 'lipat', 'tangan', 'wajah', 'beri', 'cium', 'jauh']",negatif,-1
1718,2023,Ga seru hadiahnya mau keren bagi? motor,seru hadiah keren bagi motor,"['seru', 'hadiah', 'keren', 'bagi', 'motor']",negatif,-1
1719,2023,Kak Wili berani ga nikahin mey,kak wili berani nikah mey,"['kak', 'wili', 'berani', 'nikah', 'mey']",negatif,-1
1720,2023,semoga langgeng dan segera nikah ya??????????,moga langgeng nikah ya wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati,"['moga', 'langgeng', 'nikah', 'ya', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
1721,2023,yeuyyy aku selalu foloww tpi blm dapet jgaa iphonee nyhh??,yeuy folow iphone nyh wajah menang,"['yeuy', 'folow', 'iphone', 'nyh', 'wajah', 'menang']",negatif,-1
1722,2023,"Kk ada gak lowongan kerja buat saya,mohon bantuannya",lowong kerja mohon bantu,"['lowong', 'kerja', 'mohon', 'bantu']",negatif,-1
1723,2023,kak hp ku rusak bismilah hp baru,kak hp ku rusak bismilah hp,"['kak', 'hp', 'ku', 'rusak', 'bismilah', 'hp']",negatif,-1
1724,2023,  dia kan pelit,pelit,['pelit'],negatif,-1
1725,2023,Kapan kak kebagian hadiahnya,kak bagi hadiah,"['kak', 'bagi', 'hadiah']",negatif,-1
1726,2023,Mau bng??,bang wajah senyum lebar mata hati,"['bang', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
1727,2023,Kasih aku 5 hp iphone nya dong buat keluarga aku??????,kasih hp iphone nya keluarga wajah menang wajah menang wajah menang,"['kasih', 'hp', 'iphone', 'nya', 'keluarga', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-1
1728,2023,Gue ga percaya klo gue da dapet iphone!!!!,gue percaya kalo gue dah iphone,"['gue', 'percaya', 'kalo', 'gue', 'dah', 'iphone']",negatif,-1
1729,2023,"aku juga ma dong ka,,??",kak wajah menang,"['kak', 'wajah', 'menang']",negatif,-1
1730,2023,Smg dpt beneran,moga benar,"['moga', 'benar']",negatif,-1
1731,2023,Syaaa udhh follow kk Will sayaa kepengenn jugaaa??,follow wil ken wajah menang,"['follow', 'wil', 'ken', 'wajah', 'menang']",negatif,-1
1732,2023,wil bisa ga beliin aku ipone,wil belikan ipone,"['wil', 'belikan', 'ipone']",negatif,-1
1733,2023,"Wil, bGi iphone dong??",wil iphone wajah menang,"['wil', 'iphone', 'wajah', 'menang']",negatif,-1
1734,2023,Buah siwalan,buah siwalan,"['buah', 'siwalan']",negatif,-1
1735,2023,  blm pernah makan buah ini,makan buah,"['makan', 'buah']",negatif,-1
1736,2023,Berharap macam ka wili banyak membantu,harap kak wili bantu,"['harap', 'kak', 'wili', 'bantu']",negatif,-1
1737,2023,  buah hati,buah hati,"['buah', 'hati']",negatif,-1
1738,2023,abang wil aku udh follow tiktok sama Instagram dan youtube ??,abang wil follow tiktok instagram youtube wajah menang keras,"['abang', 'wil', 'follow', 'tiktok', 'instagram', 'youtube', 'wajah', 'menang', 'keras']",negatif,-1
1739,2023,buah sewalang kalo d daerah saya namanya..,buah walang kalo daerah nama,"['buah', 'walang', 'kalo', 'daerah', 'nama']",negatif,-1
1740,2023,Fans berat saya sama abang willie kapan bisa ketemu ya??????,fan berat abang willie ketemu ya wajah gembira urai air mata wajah gembira urai air mata,"['fan', 'berat', 'abang', 'willie', 'ketemu', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1741,2023,Lah tetanggaku?? mntp dpt rejki nomplok,tetangga wajah gembira urai air mata mntp rejki nomplok,"['tetangga', 'wajah', 'gembira', 'urai', 'air', 'mata', 'mntp', 'rejki', 'nomplok']",negatif,-1
1742,2023,Buah lontar,buah lontar,"['buah', 'lontar']",negatif,-1
1743,2023,Kak Will bagi uang buat beli motor,kak wil uang beli motor,"['kak', 'wil', 'uang', 'beli', 'motor']",negatif,-1
1744,2023,Kucing ya gemess,kucing ya gemas,"['kucing', 'ya', 'gemas']",negatif,-1
1745,2023,Itu kan yg komen mami ayu??,komen mami ayu wajah menang,"['komen', 'mami', 'ayu', 'wajah', 'menang']",negatif,-1
1746,2023,"Kk willy gimana sih rasanya pake HP iphone, pengen tapi kami cuma orang biasa yg bisa pake android aja??",willy sih pakai hp iphone pengin orang pakai android wajah menang,"['willy', 'sih', 'pakai', 'hp', 'iphone', 'pengin', 'orang', 'pakai', 'android', 'wajah', 'menang']",negatif,-1
1747,2023,Willl adakh seratusss??,wil adakh ratus wajah menang,"['wil', 'adakh', 'ratus', 'wajah', 'menang']",negatif,-1
1748,2023,  bukan tempat curhat ngab,curhat ngab,"['curhat', 'ngab']",negatif,-1
1749,2023,ka willie bantu saya dong belum pernh dapat hadia. dari ka wilie,kak willie bantu pernh hadia kak wilie,"['kak', 'willie', 'bantu', 'pernh', 'hadia', 'kak', 'wilie']",negatif,-1
1750,2023,"Kak vil ga niat untuk nyumbang uang atau makanan ke palestina?,ksian bangat org""palestina kk ??",kak vil niat nyumbang uang makan palestina ksi banget orang palestina wajah menang,"['kak', 'vil', 'niat', 'nyumbang', 'uang', 'makan', 'palestina', 'ksi', 'banget', 'orang', 'palestina', 'wajah', 'menang']",negatif,-1
1751,2023,kk pingin punya iphone hp lama rusak,pengin iphone hp rusak,"['pengin', 'iphone', 'hp', 'rusak']",negatif,-1
1752,2023,WIL kapan permintaan gw di kabulin,wil minta gue kabulin,"['wil', 'minta', 'gue', 'kabulin']",negatif,-1
1753,2023,"dimana mana ada saya??iphoneee nya dong  kaa,ngelagggg mlulu hp guaa",mana wajah gembira urai air mata iphone nya kak ngelag mlulu hp gua,"['mana', 'wajah', 'gembira', 'urai', 'air', 'mata', 'iphone', 'nya', 'kak', 'ngelag', 'mlulu', 'hp', 'gua']",negatif,-1
1754,2023,Kak pliss lah bantu??,kak plis bantu wajah tidur,"['kak', 'plis', 'bantu', 'wajah', 'tidur']",negatif,-1
1755,2023,Bang bantu aku sekali ini aja,bang bantu,"['bang', 'bantu']",negatif,-1
1756,2023,Bang willie pelit minta hp satu aja gak boleh,bang willie pelit hp,"['bang', 'willie', 'pelit', 'hp']",negatif,-1
1757,2023,Angakat biar silaturahmi ga putus adakah 100,angakat biar silaturahmi putus ada,"['angakat', 'biar', 'silaturahmi', 'putus', 'ada']",negatif,-1
1758,2023,Kalau lucinta Luna saya tau??,lucinta luna tau wajah gembira urai air mata,"['lucinta', 'luna', 'tau', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1759,2023,Kak willie sapa tau dapat hp dari kak willie soalnya belum pernah dapat...saya di kabupaten kepulauan sula??,kak willie sapa tau hp kak willie kabupaten pulau sula wajah gembira urai air mata,"['kak', 'willie', 'sapa', 'tau', 'hp', 'kak', 'willie', 'kabupaten', 'pulau', 'sula', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1760,2023,  kerja??,kerja wajah gembira urai air mata,"['kerja', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1761,2023,  kerja woy??,kerja woy wajah gembira urai air mata,"['kerja', 'woy', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1762,2023,Kak Wil beliin aipon,kak wil belikan aipon,"['kak', 'wil', 'belikan', 'aipon']",negatif,-1
1763,2023,Kk wilie kapan mau turitin permintaan folowers,wilie turitin minta folowers,"['wilie', 'turitin', 'minta', 'folowers']",negatif,-1
1764,2023,Beliin cilor ataw bakso beranak dong,belikan cilor ataw bakso anak,"['belikan', 'cilor', 'ataw', 'bakso', 'anak']",negatif,-1
1765,2023,  koh willie coba dong bikin Willie martnya penuh sama tumpukan beras 1000 karung beras setelah itu dibagi2in..yg setiap ke Williemart nya psti seru bgt,koh willie coba bikin willie martnya penuh tumpu beras karung beras dibagiin williemart nya seru banget,"['koh', 'willie', 'coba', 'bikin', 'willie', 'martnya', 'penuh', 'tumpu', 'beras', 'karung', 'beras', 'dibagiin', 'williemart', 'nya', 'seru', 'banget']",negatif,-1
1766,2023,Ikut terharu juga ka??,haru kak wajah menang,"['haru', 'kak', 'wajah', 'menang']",negatif,-1
1767,2023,Hadir medan  Follow,hadir medan follow,"['hadir', 'medan', 'follow']",negatif,-1
1768,2023,Bg aku knp gk pernah di kabulin permintaan padahal aku udh follow tik tok ad juga,bang kabulin minta follow tik tok,"['bang', 'kabulin', 'minta', 'follow', 'tik', 'tok']",negatif,-1
1769,2023,hey itu bukan cita cita klo pengen ketemu ya ketemu ajja apa susah si,hey cita cita kalo pengin ketemu ya ketemu susah sih,"['hey', 'cita', 'cita', 'kalo', 'pengin', 'ketemu', 'ya', 'ketemu', 'susah', 'sih']",negatif,-1
1770,2023,Kan aku waktu ituh ke rumah yang aku sama ayah yang pake jaket ojol sama jaket panda ka??,rumah ayah pakai jaket ojol jaket panda kak wajah menang,"['rumah', 'ayah', 'pakai', 'jaket', 'ojol', 'jaket', 'panda', 'kak', 'wajah', 'menang']",negatif,-1
1771,2023,  lu siapa ??,lu wajah menang keras,"['lu', 'wajah', 'menang', 'keras']",negatif,-1
1772,2023,"Kak plis mau ipong
Padahal aku dah follow ????",kak plis ipong deh follow wajah menang keras,"['kak', 'plis', 'ipong', 'deh', 'follow', 'wajah', 'menang', 'keras']",negatif,-1
1773,2023,kak will give iPhone dong buat kuliah??,kak wil give iphone kuliah wajah menang,"['kak', 'wil', 'give', 'iphone', 'kuliah', 'wajah', 'menang']",negatif,-1
1774,2023,Ka wil udah beli punya ka wil kok belum di vc katanya di vc  ,kak wil beli kak wil vc vc,"['kak', 'wil', 'beli', 'kak', 'wil', 'vc', 'vc']",negatif,-1
1775,2023,Mau banget ??,banget wajah gembira urai air mata,"['banget', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1776,2023,"Bismillah kk wilie gercep aq, tapi dahlah gini keknya hanya menunggu rezeki aja?????",bismillah wilie gercep dah kayak tunggu rezeki wajah senyum dengan air mata wajah senyum,"['bismillah', 'wilie', 'gercep', 'dah', 'kayak', 'tunggu', 'rezeki', 'wajah', 'senyum', 'dengan', 'air', 'mata', 'wajah', 'senyum']",negatif,-1
1777,2023,Aku juga pengen??,pengin wajah menang,"['pengin', 'wajah', 'menang']",negatif,-1
1778,2023,Adek nya ganteng ??,adek nya ganteng wajah menang keras,"['adek', 'nya', 'ganteng', 'wajah', 'menang', 'keras']",negatif,-1
1779,2023,  emang make apaan coeg??,pakai coeg wajah gembira urai air mata,"['pakai', 'coeg', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1780,2023,ceweknya imut bg,cewek imut bang,"['cewek', 'imut', 'bang']",negatif,-1
1781,2023,Sangat tersentuh oe,sentuh oe,"['sentuh', 'oe']",negatif,-1
1782,2023,?? hebat,wajah menang hebat,"['wajah', 'menang', 'hebat']",negatif,-1
1783,2023,"Omg baru follow nangis terus lihat videonya, terus berbagi sm org kecil ya Will   ???????",omg follow menang lihat video bagi orang ya wil wajah menang keras wajah menang keras hati merah,"['omg', 'follow', 'menang', 'lihat', 'video', 'bagi', 'orang', 'ya', 'wil', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'hati', 'merah']",negatif,-1
1784,2023,Mau beli motor aku bg,beli motor bang,"['beli', 'motor', 'bang']",negatif,-1
1785,2023,Keren Bapaknya??,keren bapak wajah senyum lebar mata hati,"['keren', 'bapak', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
1786,2023,"Bang will,ajak saya berbagi dong",bang wil ajak bagi,"['bang', 'wil', 'ajak', 'bagi']",negatif,-1
1787,2023,YA ALLAH KONTENNYA BIKIN MEWEK SUMPAH??,ya allah konten bikin mewek sumpah wajah menang,"['ya', 'allah', 'konten', 'bikin', 'mewek', 'sumpah', 'wajah', 'menang']",negatif,-1
1788,2023,Aku mau motor warna merah ka willis.karna tgl 27 ultah aku .Gak pernah dpt kado.,motor warna merah kak williskarena tanggal ultah enggak kado,"['motor', 'warna', 'merah', 'kak', 'williskarena', 'tanggal', 'ultah', 'enggak', 'kado']",negatif,-1
1789,2023,Kak wil mau donk di belikan truck.aku cuma sopir,kak wil belikan truckaku sopir,"['kak', 'wil', 'belikan', 'truckaku', 'sopir']",negatif,-1
1790,2023,Kalian percaya dia jadi kuli ??????,percaya kuli wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['percaya', 'kuli', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1791,2023,"Kk willie baik banget, saya jg pengen??",willie banget pengin wajah menang,"['willie', 'banget', 'pengin', 'wajah', 'menang']",negatif,-1
1792,2023,?? bagus celana nya Will wkwk,tepuk tangan bagus celana nya wil wkwk,"['tepuk', 'tangan', 'bagus', 'celana', 'nya', 'wil', 'wkwk']",negatif,-1
1793,2023,Astaga wil wil,astaga wil wil,"['astaga', 'wil', 'wil']",negatif,-1
1794,2023,2 fortuner dapat itu??,fortuner wajah menang,"['fortuner', 'wajah', 'menang']",negatif,-1
1795,2023,ANJIR BMW. BILANG NYA MURAH 2M. 2M?????????????????? AKU AJA BINGUNG DAPETIN UANG DARI MANA,anjir bmw bilang nya murah m m bingung uang,"['anjir', 'bmw', 'bilang', 'nya', 'murah', 'm', 'm', 'bingung', 'uang']",negatif,-1
1796,2023,???follow???like..muantapp berkesan mewah keren??kapan ya punya rumah bak kaya istana raja..??mimpi kali ya??,hati merah follow hati merah like muantap kesan mewah keren jempol ke atas ya rumah bak kayak istana raja wajah gembira urai air mata mimpi kali ya wajah gembira urai air mata,"['hati', 'merah', 'follow', 'hati', 'merah', 'like', 'muantap', 'kesan', 'mewah', 'keren', 'jempol', 'ke', 'atas', 'ya', 'rumah', 'bak', 'kayak', 'istana', 'raja', 'wajah', 'gembira', 'urai', 'air', 'mata', 'mimpi', 'kali', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1797,2023,Ka wilie kasih liat dong istana kamar ka wilie pasti bagus banget penasaran bismillh 500,kak wilie kasih lihat istana kamar kak wilie bagus banget penasaran bismillh,"['kak', 'wilie', 'kasih', 'lihat', 'istana', 'kamar', 'kak', 'wilie', 'bagus', 'banget', 'penasaran', 'bismillh']",negatif,-1
1798,2023,Ka will coba nongkrong di atas pagar istirahat,kak wil coba nongkrong pagar istirahat,"['kak', 'wil', 'coba', 'nongkrong', 'pagar', 'istirahat']",negatif,-1
1799,2023,Kka wili coba ruang rahasia di lantai 3,kakak wili coba ruang rahasia lantai,"['kakak', 'wili', 'coba', 'ruang', 'rahasia', 'lantai']",negatif,-1
1800,2023,Lumayan ka will buat main layangan..dari atas sana,lumayan kak wil main layang,"['lumayan', 'kak', 'wil', 'main', 'layang']",negatif,-1
1801,2023,Kak mau iPhone dong??,kak iphone wajah menang,"['kak', 'iphone', 'wajah', 'menang']",negatif,-1
1802,2023,Berharap motor untuk kerja kayaknya mimpi,harap motor kerja kayak mimpi,"['harap', 'motor', 'kerja', 'kayak', 'mimpi']",negatif,-1
1803,2023,Malam ka,malam kak,"['malam', 'kak']",negatif,-1
1804,2023,BAgi bagi modal will,modal wil,"['modal', 'wil']",negatif,-1
1805,2023,Hadir kak wil,hadir kak wil,"['hadir', 'kak', 'wil']",negatif,-1
1806,2023,"Biar silaturahmi ttp terbuka, adakah satu juta bang????????",biar silaturahmi buka ada juta bang wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['biar', 'silaturahmi', 'buka', 'ada', 'juta', 'bang', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1807,2023,Bang maunggak kabulin permintaan aku,bang maunggak kabulin minta,"['bang', 'maunggak', 'kabulin', 'minta']",negatif,-1
1808,2023,Bagi" uang 'y dong kak buat beli hp,uang ya kak beli hp,"['uang', 'ya', 'kak', 'beli', 'hp']",negatif,-1
1809,2023,Mau dong kak Willie buat operasi mata anak Q,kak willie operasi mata anak ku,"['kak', 'willie', 'operasi', 'mata', 'anak', 'ku']",negatif,-1
1810,2023,Kk willie bisa enggak beli kan  HP reno 8,willie beli hp reno,"['willie', 'beli', 'hp', 'reno']",negatif,-1
1811,2023,"Uang semua y tu Willie,banyxk x ibu mintalah",uang ya willie banyxk kali minta,"['uang', 'ya', 'willie', 'banyxk', 'kali', 'minta']",negatif,-1
1812,2023,Pasti aku ngak dapet ????,wajah renung wajah menang,"['wajah', 'renung', 'wajah', 'menang']",negatif,-1
1813,2023,Bagi donk??,wajah gembira urai air mata,"['wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1814,2023,"Coba pegang kepala burung merak dong kaa,tf 1jt ka",coba pegang kepala burung merak kak tf jt kak,"['coba', 'pegang', 'kepala', 'burung', 'merak', 'kak', 'tf', 'jt', 'kak']",negatif,-1
1815,2023,"  itu wiliy benaran banyak duit ,apa dia cuma tipu2 doang yak heran gue",wiliy benar duit tipu doang ya heran gue,"['wiliy', 'benar', 'duit', 'tipu', 'doang', 'ya', 'heran', 'gue']",negatif,-1
1816,2023,kak willi bantu saya,kak willi bantu,"['kak', 'willi', 'bantu']",negatif,-1
1817,2023,"kk will...mau dong kecipratan rezekinya bwt modal nanem jagung,,,plisss??????",wil ciprat rezeki modal nanem jagung plis wajah menang wajah menang wajah menang,"['wil', 'ciprat', 'rezeki', 'modal', 'nanem', 'jagung', 'plis', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-1
1818,2023,Udaj follow sekian lama tapi belum pernah dapat giveaway dari kak willy??,udaj follow sekian giveaway kak willy wajah menang,"['udaj', 'follow', 'sekian', 'giveaway', 'kak', 'willy', 'wajah', 'menang']",negatif,-1
1819,2023,  bejane kono opo ra keceh duit ??,bejane kono opo ra keceh duit wajah gembira urai air mata,"['bejane', 'kono', 'opo', 'ra', 'keceh', 'duit', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1820,2023,  tangeh lamon bol ??,tangeh lamon bol wajah gembira urai air mata,"['tangeh', 'lamon', 'bol', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1821,2023,Kak wil pengen android nich dan buat. Usaha jualan pengen jualan,kak wil pengin android nih usaha jual pengin jual,"['kak', 'wil', 'pengin', 'android', 'nih', 'usaha', 'jual', 'pengin', 'jual']",negatif,-1
1822,2023,Kak Wili Aku pengen Jga dong di telfon Sama Kak Wili Aku udah Folow Dari Tiktok sama Ig Tapi Aku Ngak Di Panggil Jga,kak wili pengin telfon kak wili folow tiktok ig panggil,"['kak', 'wili', 'pengin', 'telfon', 'kak', 'wili', 'folow', 'tiktok', 'ig', 'panggil']",negatif,-1
1823,2023,Mau makin lengket... 1 juta donk... Baru kasih tau.. ????,lengket juta kasih tau wajah gembira urai air mata wajah gembira urai air mata,"['lengket', 'juta', 'kasih', 'tau', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1824,2023,Kak minta iPhone??hp ku masih ram 2,kak iphone wajah menang hp ku ram,"['kak', 'iphone', 'wajah', 'menang', 'hp', 'ku', 'ram']",negatif,-1
1825,2023,kak Wili aku pengen iPhone ??,kak wili pengin iphone wajah menang,"['kak', 'wili', 'pengin', 'iphone', 'wajah', 'menang']",negatif,-1
1826,2023,"MasyaAllah barbie dari mana nih, cantik amat sih kak??????",masyaallah barbie nih cantik sih kak wajah senyum lebar mata hati wajah senyum dengan hati wajah senyum dengan hati,"['masyaallah', 'barbie', 'nih', 'cantik', 'sih', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati']",negatif,-1
1827,2023,Kak willie kapan ni nikah sama kak vilmei  hehhh bismilah 1 juta??,kak willie nih nikah kak vilmei heh bismilah juta wajah dengan tangan tutup mulut,"['kak', 'willie', 'nih', 'nikah', 'kak', 'vilmei', 'heh', 'bismilah', 'juta', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",negatif,-1
1828,2023,KK pilme KK sudah nikah belum,pilme nikah,"['pilme', 'nikah']",negatif,-1
1829,2023,kemarin cici sekarang willy??,kemarin cici willy wajah dengan mulut buka,"['kemarin', 'cici', 'willy', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-1
1830,2023,Sosweet banget kalian berdua cocok,sosweet banget dua cocok,"['sosweet', 'banget', 'dua', 'cocok']",negatif,-1
1831,2023,Nikah wil,nikah wil,"['nikah', 'wil']",negatif,-1
1832,2023,Soswid banget ko??,soswid banget wajah senyum lebar mata hati,"['soswid', 'banget', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
1833,2023,Kapan nikah si,nikah sih,"['nikah', 'sih']",negatif,-1
1834,2023,Mau donk kk wiliee.... Buat byar cicilan.... ??,wilie byar cicil wajah menang,"['wilie', 'byar', 'cicil', 'wajah', 'menang']",negatif,-1
1835,2023,Ka aku pemenang giveaway nih dari ka wilie,kak menang giveaway nih kak wilie,"['kak', 'menang', 'giveaway', 'nih', 'kak', 'wilie']",negatif,-1
1836,2023,Minta dong buat beli ban,beli ban,"['beli', 'ban']",negatif,-1
1837,2023,Mau dong bang Willie untuk biyaya anak saya sekolah dan modal usaha,bang willie biyaya anak sekolah modal usaha,"['bang', 'willie', 'biyaya', 'anak', 'sekolah', 'modal', 'usaha']",negatif,-1
1838,2023,"ATM kan ada batasnya narik,gimana toh",atm batas tarik,"['atm', 'batas', 'tarik']",negatif,-1
1839,2023,Beli motor bg,beli motor bang,"['beli', 'motor', 'bang']",negatif,-1
1840,2023,Bng wil bagi rejekinya bng sikit aka pun.gk usa banyak"1 kilo aja cukup ??,bang wil rejekinya bang sikit aka punenggak kilo wajah gembira,"['bang', 'wil', 'rejekinya', 'bang', 'sikit', 'aka', 'punenggak', 'kilo', 'wajah', 'gembira']",negatif,-1
1841,2023,Mau iPhone ??,iphone wajah menang keras,"['iphone', 'wajah', 'menang', 'keras']",negatif,-1
1842,2023,Buat beli ipon boba,beli ipon boba,"['beli', 'ipon', 'boba']",negatif,-1
1843,2023,Buat beli HP sama Haji badal nya ayah saya,beli hp haji badal nya ayah,"['beli', 'hp', 'haji', 'badal', 'nya', 'ayah']",negatif,-1
1844,2023,Buat beli hp,beli hp,"['beli', 'hp']",negatif,-1
1845,2023,Kak aku mau handphone dong Kak pengen banget ??,kak handphone kak pengin banget wajah menang keras,"['kak', 'handphone', 'kak', 'pengin', 'banget', 'wajah', 'menang', 'keras']",negatif,-1
1846,2023,Hahai ATM ad batas penarikannya Shayyyyy,hahai atm batas tari say,"['hahai', 'atm', 'batas', 'tari', 'say']",negatif,-1
1847,2023,Kapn sih bagian gw bag??,sih gue bag wajah gembira urai air mata,"['sih', 'gue', 'bag', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
